0,1,2,3,4,5
-0.048921159851722656,0.014395501614682556,0.022913547058123665,-0.0016372004605799118,0.026904551174786268,-0.0012071820302580769
-0.057580226128719554,-0.011238013839349912,0.02642535996899225,0.03767233629090074,-0.027677025454798665,-0.011161230948615711
0.006668414146327977,-0.05132343346945048,-0.055395052454076506,-0.0853408910652097,-0.005815117207158956,-0.026579378297254954
-0.00022951188161147177,0.015652491250944305,0.006405676818555807,-0.03883501485473063,0.004846235496964591,0.006884721090534251
0.010843246631406038,0.009611621584142568,-0.06892822645561504,0.0026432753268935743,0.0007561408214970438,0.01540280304551642
-0.010183547859293814,0.001114085810917126,-0.05049464001139222,-0.016978406638373,0.0007264722121320564,0.019052586454091833
0.004415036570699077,-0.01594416884384598,0.01637505093175458,0.0055339326909565984,-0.004832209452873593,0.005035189183049491
0.007189256184902332,-0.00818750784147468,0.010108829148251206,0.010927690365523704,-0.0022779805836726126,0.0008139240822789758
-0.03865029883428632,0.05537869331033476,-0.020887470269507054,0.018235529285717384,0.007539619852668967,0.011924196137611207
-0.010615884702048948,-0.0004354880461816301,-0.023158197187715605,0.006134215794089278,0.018335901234065817,-0.004303426856899358
0.003338621354095453,0.027070508397603388,0.01575024074150412,-0.03188663558965528,-0.008964833037494109,-0.005736815915615435
0.0005027956411010924,0.011274296956412308,-0.0011963152016207302,0.0071472399781832745,-0.006257426886083745,-0.004995221808914886
-0.011405872022196431,0.016289841445824297,-0.00807918672001521,0.007825737681101409,0.005116887646748462,0.0023246275269668388
-0.12992051467563404,-0.10004572345132962,0.1695624034575838,0.06529928786093703,-0.06819758601635494,0.02218130837987968
0.03773238307990023,0.05073593538133803,-0.05707609881075645,-0.06131002965331493,-0.005829372235787707,-0.012895905032093183
0.006796069273729465,0.014683585746450765,0.020234298875072085,-0.0022905117970102827,-0.004107578049761628,-0.00852220672769122
-0.0047847140541657715,0.052558378969975755,0.047793527030282314,0.03021714308825118,-0.003987254494963059,-0.011636442976412982
-0.014849011900748431,0.001970509600678745,0.003004587048457221,0.023961962812959186,0.030005616241965,-0.01708467969998574
-0.013523493530532114,-0.03569728548872277,-0.023367691440163447,0.0027467231266195733,0.032563388191344814,-0.022969255154883378
-0.0006387161344281714,-0.05062760367037561,-0.032553100409806,0.053289042155180426,0.014174671405150652,-0.012913586907045613
0.03206489514852209,0.03355731513535592,-0.008574220748549737,-0.04417308229366702,-0.007230862400453469,-0.007891264517739792
0.004121877134278348,-0.015788240290093198,0.04281985890810075,-0.021150787714524374,0.001847361338338216,-0.00452534600238619
0.014639624896135841,0.014624934996219792,0.014750828440473051,-0.020261651405168318,-0.005179375124550649,0.009690672691687307
-0.024232417356945885,0.022132491076052647,0.045873777647674564,-0.03384529326663028,0.008969363692126002,0.01051733295295257
0.012267737348859628,-0.05472290930690932,-0.007891321063249215,0.03324736051123399,0.0038794806952466704,-0.028181016945314614
-0.03565774462290171,-0.012292463026663867,-0.021845622591812747,-0.01820578885532066,-0.007511271985509043,-0.002736798289535892
0.2520765751343018,-0.05506331433164187,-0.17808241434438463,0.17107020303417234,0.05819773542850105,0.033716114036872545
-0.005412648523120555,-0.005608601787206497,-0.057835266968511476,0.027219868911843473,-0.002302945781022516,-0.0009489332787105948
0.017667297446045817,-0.01841752800136069,-0.04277097658012772,0.004011512777112006,-0.007730863444772623,0.020375536314936164
-0.018730161306699786,-0.0005005630995048364,-0.0020730269952096182,0.022210010853423015,-0.00925941689662585,-0.010734883384968792
-0.011575935223285948,0.005080780937838565,-0.016783417262896203,0.08126354847034356,0.006047939884470561,0.014600692010760587
0.025846702965292723,0.023952726204498995,0.028370070685114632,0.019774394489272363,-0.03553468193426339,-0.022902968883971444
0.051461819188760104,0.11527589850328071,0.10477640301838533,0.2162799403460531,-0.05099206833200932,0.08160892693221856
0.05632295555336001,0.012322114699817885,-0.01435472585122939,0.03843901107191163,0.026977038432966484,0.014075864973064138
-0.004490296606286647,-0.0017482969820061302,-0.022888509090990435,-0.017821563295675646,-0.0005326222998477222,-0.006998517533281301
0.009370680426328869,-0.022120911984220157,0.01797838167597799,-0.0019156273661393248,-0.0008870043279359376,0.0008346818859637665
0.008651004027236947,0.0019621486158165587,-0.02478753824511388,0.021524003361937695,-0.0037625821741512095,0.016940667024485916
-0.00986748898989197,-0.0034044991442480077,-0.04741919461930975,0.04653167472160567,0.01645470485395381,0.00955982438635721
-0.0026639951871046475,0.01666130001001251,-0.035154511850258946,0.08268797104634919,0.002090277549415127,0.005528070694978258
0.057850715499320256,0.10601261884932407,0.11430194742624057,0.19621419664299874,-0.04347085111109937,0.0690883101175401
0.007402794272409719,0.051414498104401754,0.05403351325528779,0.08360044212248684,-0.007633618225662383,0.04187466160834042
0.05651152157037615,0.143367055624844,0.12823473732094962,0.2663606397982221,-0.0510816164249869,0.09604620382392397
-0.005637672820075857,-0.009522862961749048,-0.010573234228003815,0.023881230304983056,-0.0034857503354789785,-0.009337455139892096
0.011123726948405285,0.04541845988661441,0.06444713149081742,0.016740696797905782,0.01627069099726634,-0.01972323355989319
-0.0022290552002952172,0.04950089666554621,-0.045057482103369094,0.08736717103359569,-0.022570168648966663,-0.01477217268526418
0.00745733546525577,0.008558628496266181,0.009534965148540034,0.0663492164867756,0.016294358752249015,-0.029063289821216896
0.009011380083433428,0.0006994256821142799,0.01065462193003363,0.010073570965754328,-0.0009642811831205058,-0.0019703613490693814
0.027483165924035338,-0.010319143777013406,0.025573107853738456,-0.0378436186281899,-0.01046093042700457,-0.019335003052320707
0.025882409263524184,-0.04297528820651415,0.03404171425090278,0.03927821343488679,-0.012950593793424522,-0.027464827608869032
-0.0007349478752264241,0.00176152491061738,-0.06522464692696141,0.03434649353450185,0.04118772729135488,0.03905014705486356
0.027415900254515874,-0.004465515744275173,0.03639262460206589,0.046887110315124755,0.000953169040035345,-0.01717939295297212
0.05544784984020118,-0.02758458346334864,0.0597879453475963,0.09661642852437638,0.036329375884260606,0.002127152922589151
-0.004032938109173949,0.03208013240665969,-0.0314846339945996,0.02273197103015753,0.022639075433526498,0.009438125639765916
0.37821880083830617,0.017907414227288893,-0.4534641481131312,0.07895760296095175,0.1070622102609203,0.07514863244759241
0.046129537571134485,0.0006605813059127094,-0.027105217308013577,0.012253880362819271,0.05477748952993661,-0.024684903880201777
-0.012189167293955203,0.011342311703505121,-0.034482254508745355,0.028047653156573597,-0.011693761314418639,0.0019912891007994506
-0.015178288063510913,0.02389782079381741,-0.053649231696639495,0.01240744342579018,0.018595001223471797,0.017603616135332886
-0.012189167293955203,0.011342311703505121,-0.034482254508745355,0.028047653156573597,-0.011693761314418639,0.0019912891007994506
0.014740672991308454,0.04139169426321362,-0.042258130056628866,-0.01670854880595291,0.008943871145215691,0.00545795484935372
-0.011831302940442488,-0.01952944994581546,-0.04104297389966237,0.01364362727919611,-0.0017809423280576333,0.0025859323159912605
-0.0271316507914572,-0.05809703208941667,0.004818500077817083,0.01996718297703851,-0.0016786718680082298,-0.043889303012056846
-0.0052075311790348916,0.01575912377905935,0.0474588439618751,0.03737128375063573,-0.0008187483724159087,0.010345853515900717
-0.484547861979668,0.5138306225503994,-0.4949068750142437,-0.34506735150905526,-0.09084918840315057,-0.17065373921232765
-0.06347700003731296,-0.012420014640495306,0.12606050476487865,0.023216326182052285,-0.021802896802829305,-0.034462250124811834
-0.0042475748275481555,0.03649769498953584,0.10018285112972876,-0.022981340018170378,-0.0009609869027737179,-0.0023856847924265717
0.000680772138993171,0.04961965825682923,0.07692204813334927,0.006040791963675019,0.018459536642457808,-0.03183577614362109
0.040159559213727984,0.09899850688548961,0.038795672150121224,0.014679145956135396,0.0057079593919781525,-0.04041995553308407
-0.0682372507868397,0.02063890320612049,0.0007047877707343096,0.12934602765987302,0.03019613028715273,0.01429717722391988
0.0029664841641950023,0.002833331723562737,-0.012475421203783742,0.006513523438048063,-0.0041794076167011,-0.009478718370061201
0.0031240636212793082,0.014903288135301517,0.02511106565146211,-0.039243786388801535,-0.004099563375995856,-0.007193084308204939
-0.017367621195483466,0.020128656715323094,-0.004065217933169544,-0.03509028065363335,-0.005899544347548073,-0.005056542704416484
0.01426093290881676,0.024452813591561755,-0.055128243096449155,-0.044468786670930426,-0.012375435891187182,-0.010236490789490427
0.025756365340168567,0.018091006188072186,0.025858994004212724,-0.02241063622447384,-0.00806092063621659,0.0006117806942374878
-0.018836552945426775,0.027412983966458446,-0.005671159002102534,-0.05663972477325178,1.9411170185018768e-05,-0.009312695306208338
0.010580341990354543,0.013428539757454916,-0.05476679989240254,-0.025437078921607816,-0.004854461423092142,-0.004897671083367792
-0.0006958450663216847,0.026295408820549586,0.038770264721716595,-0.024998120187471697,-0.0040730172231000904,-0.009054055847055067
